year,sex,name,n,rank,nation
1998,M,Macauley,3,272,Northern Ireland
1998,M,Manus,3,272,Northern Ireland
1998,M,Mathieu,3,272,Northern Ireland
1998,M,Myles,3,272,Northern Ireland
1998,M,Naoise,3,272,Northern Ireland
1998,M,Nigel,3,272,Northern Ireland
1998,M,Noah,3,272,Northern Ireland
1998,M,Pauric,3,272,Northern Ireland
1998,M,Phillip,3,272,Northern Ireland
1998,M,Riain,3,272,Northern Ireland
1998,M,Roy,3,272,Northern Ireland
1998,M,Ruari,3,272,Northern Ireland
1998,M,Se,3,272,Northern Ireland
1998,M,Seanan,3,272,Northern Ireland
1998,M,Tighearnan,3,272,Northern Ireland
1998,M,Toby,3,272,Northern Ireland
1998,M,Warren,3,272,Northern Ireland
1998,M,Zack,3,272,Northern Ireland
1999,M,Matthew,410,1,Northern Ireland
1999,M,Ryan,358,2,Northern Ireland
1999,M,James,352,3,Northern Ireland
1999,M,Jack,345,4,Northern Ireland
1999,M,Adam,304,5,Northern Ireland
1999,M,Conor,267,6,Northern Ireland
1999,M,Michael,243,7,Northern Ireland
1999,M,Jordan,226,8,Northern Ireland
1999,M,Daniel,213,9,Northern Ireland
1999,M,Aaron,199,10,Northern Ireland
1999,M,David,182,11,Northern Ireland
1999,M,Mark,174,12,Northern Ireland
1999,M,Thomas,173,13,Northern Ireland
1999,M,Andrew,172,14,Northern Ireland
1999,M,Dylan,164,15,Northern Ireland
1999,M,Jamie,154,16,Northern Ireland
1999,M,Nathan,150,17,Northern Ireland
1999,M,Christopher,141,18,Northern Ireland
1999,M,Joshua,141,18,Northern Ireland
1999,M,Sean,141,18,Northern Ireland
1999,M,John,137,21,Northern Ireland
1999,M,Patrick,129,22,Northern Ireland
1999,M,Luke,126,23,Northern Ireland
1999,M,Callum,116,24,Northern Ireland
1999,M,Peter,112,25,Northern Ireland
1999,M,Stephen,112,25,Northern Ireland
1999,M,Ciaran,110,27,Northern Ireland
1999,M,Niall,110,27,Northern Ireland
1999,M,William,109,29,Northern Ireland
1999,M,Ben,101,30,Northern Ireland
1999,M,Ronan,101,30,Northern Ireland
1999,M,Caolan,99,32,Northern Ireland
1999,M,Paul,99,32,Northern Ireland
1999,M,Cameron,98,34,Northern Ireland
1999,M,Ethan,98,34,Northern Ireland
1999,M,Liam,97,36,Northern Ireland
1999,M,Ross,96,37,Northern Ireland
1999,M,Eoin,95,38,Northern Ireland
1999,M,Jonathan,94,39,Northern Ireland
1999,M,Benjamin,93,40,Northern Ireland
1999,M,Scott,93,40,Northern Ireland
1999,M,Kyle,86,42,Northern Ireland
1999,M,Samuel,84,43,Northern Ireland
1999,M,Joseph,80,44,Northern Ireland
1999,M,Lewis,76,45,Northern Ireland
1999,M,Connor,74,46,Northern Ireland
1999,M,Owen,74,46,Northern Ireland
1999,M,Robert,73,48,Northern Ireland
1999,M,Jake,71,49,Northern Ireland
1999,M,Odhran,71,49,Northern Ireland
1999,M,Jason,70,51,Northern Ireland
1999,M,Reece,70,51,Northern Ireland
1999,M,Oisin,65,53,Northern Ireland
1999,M,Alexander,63,54,Northern Ireland
1999,M,Curtis,62,55,Northern Ireland
1999,M,Ruairi,56,56,Northern Ireland
1999,M,Oran,55,57,Northern Ireland
1999,M,Rory,54,58,Northern Ireland
1999,M,Darren,52,59,Northern Ireland
1999,M,Shane,50,60,Northern Ireland
1999,M,Kevin,49,61,Northern Ireland
1999,M,Lee,49,61,Northern Ireland
1999,M,Padraig,49,61,Northern Ireland
1999,M,Dean,47,64,Northern Ireland
1999,M,Harry,47,64,Northern Ireland
1999,M,Rhys,47,64,Northern Ireland
1999,M,Gareth,45,67,Northern Ireland
1999,M,Shea,45,67,Northern Ireland
1999,M,Tiarnan,45,67,Northern Ireland
1999,M,Brandon,42,70,Northern Ireland
1999,M,Joel,41,71,Northern Ireland
1999,M,Philip,41,71,Northern Ireland
1999,M,Aidan,40,73,Northern Ireland
1999,M,Martin,40,73,Northern Ireland
1999,M,Tyler,39,75,Northern Ireland
1999,M,Sam,37,76,Northern Ireland
1999,M,Conall,36,77,Northern Ireland
1999,M,Cormac,36,77,Northern Ireland
1999,M,Richard,36,77,Northern Ireland
1999,M,Tiernan,36,77,Northern Ireland
1999,M,Craig,35,81,Northern Ireland
1999,M,Anthony,33,82,Northern Ireland
1999,M,Declan,33,82,Northern Ireland
1999,M,Josh,33,82,Northern Ireland
1999,M,Steven,33,82,Northern Ireland
1999,M,Eoghan,32,86,Northern Ireland
1999,M,Brendan,31,87,Northern Ireland
1999,M,Corey,31,87,Northern Ireland
1999,M,Gavin,31,87,Northern Ireland
1999,M,Brian,30,90,Northern Ireland
1999,M,Timothy,30,90,Northern Ireland
1999,M,Bradley,29,92,Northern Ireland
1999,M,Morgan,29,92,Northern Ireland
1999,M,Stuart,29,92,Northern Ireland
1999,M,Gerard,28,95,Northern Ireland
1999,M,Jacob,28,95,Northern Ireland
1999,M,Gary,27,97,Northern Ireland
1999,M,Jay,27,97,Northern Ireland
1999,M,Cathal,26,99,Northern Ireland
1999,M,Darragh,26,99,Northern Ireland
1999,M,Marc,26,99,Northern Ireland
1999,M,Calum,25,102,Northern Ireland
1999,M,Oliver,25,102,Northern Ireland
1999,M,Kieran,23,104,Northern Ireland
1999,M,Calvin,22,105,Northern Ireland
1999,M,Simon,22,105,Northern Ireland
1999,M,Alan,21,107,Northern Ireland
1999,M,Alex,21,107,Northern Ireland
1999,M,Ewan,21,107,Northern Ireland
1999,M,Karl,21,107,Northern Ireland
1999,M,Francis,20,111,Northern Ireland
1999,M,Aodhan,19,112,Northern Ireland
1999,M,Charlie,19,112,Northern Ireland
1999,M,Tom,19,112,Northern Ireland
1999,M,Charles,18,115,Northern Ireland
1999,M,Daire,18,115,Northern Ireland
1999,M,Lorcan,18,115,Northern Ireland
1999,M,Emmet,17,118,Northern Ireland
1999,M,Ian,17,118,Northern Ireland
1999,M,Seamus,17,118,Northern Ireland
1999,M,Taylor,17,118,Northern Ireland
1999,M,Dillon,16,122,Northern Ireland
1999,M,Micheal,16,122,Northern Ireland
1999,M,Nicholas,16,122,Northern Ireland
1999,M,Shaun,16,122,Northern Ireland
1999,M,Barry,15,126,Northern Ireland
1999,M,Christian,15,126,Northern Ireland
1999,M,Eamon,15,126,Northern Ireland
1999,M,Glenn,15,126,Northern Ireland
1999,M,Henry,15,126,Northern Ireland
1999,M,Neil,15,126,Northern Ireland
1999,M,Reuben,15,126,Northern Ireland
1999,M,Robbie,15,126,Northern Ireland
1999,M,Damien,14,134,Northern Ireland
1999,M,Eamonn,14,134,Northern Ireland
1999,M,George,14,134,Northern Ireland
1999,M,Louis,14,134,Northern Ireland
1999,M,Marcus,14,134,Northern Ireland
1999,M,Pearse,14,134,Northern Ireland
1999,M,Bailey,13,140,Northern Ireland
1999,M,Colm,13,140,Northern Ireland
1999,M,Donal,13,140,Northern Ireland
1999,M,Hugh,13,140,Northern Ireland
1999,M,Justin,13,140,Northern Ireland
1999,M,Caoimhin,12,145,Northern Ireland
1999,M,Carl,12,145,Northern Ireland
1999,M,Colin,12,145,Northern Ireland
1999,M,Conan,12,145,Northern Ireland
1999,M,Dara,12,145,Northern Ireland
1999,M,Leon,12,145,Northern Ireland
1999,M,Tomas,12,145,Northern Ireland
1999,M,Caleb,11,152,Northern Ireland
1999,M,Conal,11,152,Northern Ireland
1999,M,Diarmuid,11,152,Northern Ireland
1999,M,Edward,11,152,Northern Ireland
1999,M,Jarlath,11,152,Northern Ireland
1999,M,Stewart,11,152,Northern Ireland
1999,M,Dale,10,158,Northern Ireland
1999,M,Daryl,10,158,Northern Ireland
1999,M,Emmett,10,158,Northern Ireland
1999,M,Fintan,10,158,Northern Ireland
1999,M,Isaac,10,158,Northern Ireland
1999,M,Jordon,10,158,Northern Ireland
1999,M,Jude,10,158,Northern Ireland
1999,M,Keelan,10,158,Northern Ireland
1999,M,Shay,10,158,Northern Ireland
1999,M,Troy,10,158,Northern Ireland
1999,M,Adrian,9,168,Northern Ireland
1999,M,Blake,9,168,Northern Ireland
1999,M,Brad,9,168,Northern Ireland
1999,M,Cory,9,168,Northern Ireland
1999,M,Euan,9,168,Northern Ireland
1999,M,Evan,9,168,Northern Ireland
1999,M,Graham,9,168,Northern Ireland
1999,M,Harrison,9,168,Northern Ireland
1999,M,Jackson,9,168,Northern Ireland
1999,M,Jonathon,9,168,Northern Ireland
1999,M,Kane,9,168,Northern Ireland
1999,M,Keith,9,168,Northern Ireland
1999,M,Max,9,168,Northern Ireland
1999,M,Noel,9,168,Northern Ireland
1999,M,Peadar,9,168,Northern Ireland
1999,M,Rian,9,168,Northern Ireland
1999,M,Stefan,9,168,Northern Ireland
1999,M,Zachary,9,168,Northern Ireland
1999,M,Angus,8,186,Northern Ireland
1999,M,Ashley,8,186,Northern Ireland
1999,M,Carter,8,186,Northern Ireland
1999,M,Cathair,8,186,Northern Ireland
1999,M,Darryl,8,186,Northern Ireland
1999,M,Dominic,8,186,Northern Ireland
1999,M,Eugene,8,186,Northern Ireland
1999,M,Fearghal,8,186,Northern Ireland
1999,M,Kurtis,8,186,Northern Ireland
1999,M,Lucas,8,186,Northern Ireland
1999,M,Saul,8,186,Northern Ireland
1999,M,Tony,8,186,Northern Ireland
1999,M,Tristan,8,186,Northern Ireland
1999,M,Alastair,7,199,Northern Ireland
1999,M,Breandan,7,199,Northern Ireland
1999,M,Cian,7,199,Northern Ireland
1999,M,Domhnall,7,199,Northern Ireland
1999,M,Fergus,7,199,Northern Ireland
1999,M,Joe,7,199,Northern Ireland
1999,M,Jonah,7,199,Northern Ireland
1999,M,Pearce,7,199,Northern Ireland
1999,M,Pierce,7,199,Northern Ireland
1999,M,Robin,7,199,Northern Ireland
1999,M,Zach,7,199,Northern Ireland
1999,M,Cain,6,210,Northern Ireland
1999,M,Che,6,210,Northern Ireland
1999,M,Dion,6,210,Northern Ireland
1999,M,Gabriel,6,210,Northern Ireland
1999,M,Kai,6,210,Northern Ireland
1999,M,Kelvin,6,210,Northern Ireland
1999,M,Pauric,6,210,Northern Ireland
1999,M,Travis,6,210,Northern Ireland
1999,M,Turlough,6,210,Northern Ireland
1999,M,Zak,6,210,Northern Ireland
1999,M,Anton,5,220,Northern Ireland
1999,M,Blaine,5,220,Northern Ireland
1999,M,Cai,5,220,Northern Ireland
1999,M,Cianan,5,220,Northern Ireland
1999,M,Cillian,5,220,Northern Ireland
1999,M,Damian,5,220,Northern Ireland
1999,M,Dermot,5,220,Northern Ireland
1999,M,Fergal,5,220,Northern Ireland
1999,M,Finn,5,220,Northern Ireland
1999,M,Gerald,5,220,Northern Ireland
1999,M,Keelin,5,220,Northern Ireland
1999,M,Malachy,5,220,Northern Ireland
1999,M,Mitchell,5,220,Northern Ireland
1999,M,Nigel,5,220,Northern Ireland
1999,M,Phillip,5,220,Northern Ireland
1999,M,Raymond,5,220,Northern Ireland
1999,M,Regan,5,220,Northern Ireland
1999,M,Trevor,5,220,Northern Ireland
1999,M,Vincent,5,220,Northern Ireland
1999,M,Warren,5,220,Northern Ireland
1999,M,Zack,5,220,Northern Ireland
1999,M,Aiden,4,241,Northern Ireland
1999,M,Alistair,4,241,Northern Ireland
1999,M,Bailie,4,241,Northern Ireland
1999,M,Billy,4,241,Northern Ireland
1999,M,Brett,4,241,Northern Ireland
1999,M,Brogan,4,241,Northern Ireland
1999,M,Bryan,4,241,Northern Ireland
1999,M,Caelan,4,241,Northern Ireland
1999,M,Cahir,4,241,Northern Ireland
1999,M,Caomhan,4,241,Northern Ireland
1999,M,Cathaoir,4,241,Northern Ireland
1999,M,Conaire,4,241,Northern Ireland
1999,M,Daithi,4,241,Northern Ireland
1999,M,Deaglan,4,241,Northern Ireland
1999,M,Desmond,4,241,Northern Ireland
1999,M,Douglas,4,241,Northern Ireland
1999,M,Drew,4,241,Northern Ireland
1999,M,Fionn,4,241,Northern Ireland
1999,M,Glen,4,241,Northern Ireland
1999,M,Johnathan,4,241,Northern Ireland
1999,M,Jon,4,241,Northern Ireland
1999,M,Jordan-Lee,4,241,Northern Ireland
1999,M,Kealan,4,241,Northern Ireland
1999,M,Keenan,4,241,Northern Ireland
1999,M,Kenneth,4,241,Northern Ireland
1999,M,Leigh,4,241,Northern Ireland
1999,M,Leo,4,241,Northern Ireland
1999,M,Levi,4,241,Northern Ireland
1999,M,Manus,4,241,Northern Ireland
1999,M,Micah,4,241,Northern Ireland
1999,M,Mohammad,4,241,Northern Ireland
1999,M,Nathaniel,4,241,Northern Ireland
1999,M,Nicolas,4,241,Northern Ireland
1999,M,Sean-Paul,4,241,Northern Ireland
1999,M,Terence,4,241,Northern Ireland
1999,M,Wayne,4,241,Northern Ireland
1999,M,Andy,3,277,Northern Ireland
1999,M,Antoin,3,277,Northern Ireland
1999,M,Aron,3,277,Northern Ireland
1999,M,Bernard,3,277,Northern Ireland
1999,M,Brooklyn,3,277,Northern Ireland
1999,M,Bruce,3,277,Northern Ireland
1999,M,Cailean,3,277,Northern Ireland
1999,M,Callan,3,277,Northern Ireland
1999,M,Caolin,3,277,Northern Ireland
1999,M,Cody,3,277,Northern Ireland
1999,M,Conn,3,277,Northern Ireland
1999,M,Connaire,3,277,Northern Ireland
1999,M,Connell,3,277,Northern Ireland
1999,M,Connlaoth,3,277,Northern Ireland
1999,M,Corin,3,277,Northern Ireland
1999,M,Damon,3,277,Northern Ireland
1999,M,Danny,3,277,Northern Ireland
1999,M,Daragh,3,277,Northern Ireland
1999,M,Dawson,3,277,Northern Ireland
1999,M,Dennis,3,277,Northern Ireland
1999,M,Denver,3,277,Northern Ireland
1999,M,Devon,3,277,Northern Ireland
1999,M,Elijah,3,277,Northern Ireland
1999,M,Elliott,3,277,Northern Ireland
1999,M,Enda,3,277,Northern Ireland
1999,M,Finley,3,277,Northern Ireland
1999,M,Fionntan,3,277,Northern Ireland
1999,M,Frazer,3,277,Northern Ireland
1999,M,Frederick,3,277,Northern Ireland
1999,M,Garth,3,277,Northern Ireland
1999,M,Gordon,3,277,Northern Ireland
1999,M,Grant,3,277,Northern Ireland
1999,M,Gregor,3,277,Northern Ireland
1999,M,Gregory,3,277,Northern Ireland
1999,M,Guy,3,277,Northern Ireland
1999,M,Jackie,3,277,Northern Ireland
1999,M,John-Paul,3,277,Northern Ireland
1999,M,Kel,3,277,Northern Ireland
1999,M,Kelan,3,277,Northern Ireland
1999,M,Killian,3,277,Northern Ireland
1999,M,Kris,3,277,Northern Ireland
1999,M,Kristian,3,277,Northern Ireland
1999,M,Martyn,3,277,Northern Ireland
1999,M,Miceal,3,277,Northern Ireland
1999,M,Mohammed,3,277,Northern Ireland
1999,M,Myles,3,277,Northern Ireland
1999,M,Noah,3,277,Northern Ireland
1999,M,Orrin,3,277,Northern Ireland
1999,M,Oscar,3,277,Northern Ireland
1999,M,Phelim,3,277,Northern Ireland
1999,M,Pol,3,277,Northern Ireland
1999,M,Reese,3,277,Northern Ireland
1999,M,Rowan,3,277,Northern Ireland
1999,M,Sebastian,3,277,Northern Ireland
1999,M,Tommy,3,277,Northern Ireland
1999,M,Ultan,3,277,Northern Ireland
1999,M,Victor,3,277,Northern Ireland
1999,M,Zac,3,277,Northern Ireland
2000,M,Matthew,345,1,Northern Ireland
2000,M,Jack,338,2,Northern Ireland
2000,M,Ryan,315,3,Northern Ireland
2000,M,James,294,4,Northern Ireland
2000,M,Adam,276,5,Northern Ireland
2000,M,Conor,206,6,Northern Ireland
2000,M,Jordan,192,7,Northern Ireland
2000,M,Aaron,184,8,Northern Ireland
2000,M,Daniel,184,8,Northern Ireland
2000,M,Dylan,169,10,Northern Ireland
2000,M,Michael,169,10,Northern Ireland
2000,M,Thomas,163,12,Northern Ireland
2000,M,David,157,13,Northern Ireland
2000,M,Joshua,157,13,Northern Ireland
2000,M,Nathan,152,15,Northern Ireland
2000,M,Andrew,151,16,Northern Ireland
2000,M,Christopher,149,17,Northern Ireland
2000,M,Jamie,148,18,Northern Ireland
2000,M,Ethan,147,19,Northern Ireland
2000,M,Ben,136,20,Northern Ireland
2000,M,Sean,136,20,Northern Ireland
2000,M,Mark,133,22,Northern Ireland
2000,M,Patrick,129,23,Northern Ireland
2000,M,Luke,119,24,Northern Ireland
2000,M,Callum,117,25,Northern Ireland
2000,M,John,117,25,Northern Ireland
2000,M,William,104,27,Northern Ireland
2000,M,Ciaran,102,28,Northern Ireland
2000,M,Cameron,97,29,Northern Ireland
2000,M,Eoin,92,30,Northern Ireland
2000,M,Jake,91,31,Northern Ireland
2000,M,Oisin,89,32,Northern Ireland
2000,M,Jonathan,88,33,Northern Ireland
2000,M,Joseph,83,34,Northern Ireland
2000,M,Samuel,82,35,Northern Ireland
2000,M,Peter,81,36,Northern Ireland
2000,M,Ronan,81,36,Northern Ireland
2000,M,Benjamin,80,38,Northern Ireland
2000,M,Harry,80,38,Northern Ireland
2000,M,Lewis,80,38,Northern Ireland
2000,M,Niall,79,41,Northern Ireland
2000,M,Ross,78,42,Northern Ireland
2000,M,Stephen,78,42,Northern Ireland
2000,M,Paul,77,44,Northern Ireland
2000,M,Robert,74,45,Northern Ireland
2000,M,Scott,69,46,Northern Ireland
2000,M,Kyle,68,47,Northern Ireland
2000,M,Caolan,67,48,Northern Ireland
2000,M,Oran,65,49,Northern Ireland
2000,M,Reece,63,50,Northern Ireland
2000,M,Connor,62,51,Northern Ireland
2000,M,Liam,60,52,Northern Ireland
2000,M,Shane,59,53,Northern Ireland
2000,M,Ruairi,58,54,Northern Ireland
2000,M,Jason,56,55,Northern Ireland
2000,M,Odhran,54,56,Northern Ireland
2000,M,Owen,54,56,Northern Ireland
2000,M,Rhys,53,58,Northern Ireland
2000,M,Brandon,51,59,Northern Ireland
2000,M,Joel,50,60,Northern Ireland
2000,M,Aidan,48,61,Northern Ireland
2000,M,Lee,46,62,Northern Ireland
2000,M,Rory,46,62,Northern Ireland
2000,M,Tiarnan,46,62,Northern Ireland
2000,M,Tyler,46,62,Northern Ireland
2000,M,Cormac,45,66,Northern Ireland
2000,M,Curtis,45,66,Northern Ireland
2000,M,Alexander,44,68,Northern Ireland
2000,M,Shea,44,68,Northern Ireland
2000,M,Darragh,41,70,Northern Ireland
2000,M,Dean,41,70,Northern Ireland
2000,M,Jacob,40,72,Northern Ireland
2000,M,Tiernan,40,72,Northern Ireland
2000,M,Darren,39,74,Northern Ireland
2000,M,Charles,38,75,Northern Ireland
2000,M,Martin,38,75,Northern Ireland
2000,M,Timothy,38,75,Northern Ireland
2000,M,Craig,37,78,Northern Ireland
2000,M,Kevin,37,78,Northern Ireland
2000,M,Padraig,37,78,Northern Ireland
2000,M,Declan,36,81,Northern Ireland
2000,M,Steven,35,82,Northern Ireland
2000,M,Anthony,34,83,Northern Ireland
2000,M,Eoghan,34,83,Northern Ireland
2000,M,Philip,33,85,Northern Ireland
2000,M,Corey,32,86,Northern Ireland
2000,M,Stuart,32,86,Northern Ireland
2000,M,Brendan,31,88,Northern Ireland
2000,M,Brian,30,89,Northern Ireland
2000,M,Conall,30,89,Northern Ireland
2000,M,Bradley,29,91,Northern Ireland
2000,M,Cathal,29,91,Northern Ireland
2000,M,Josh,28,93,Northern Ireland
2000,M,Marc,28,93,Northern Ireland
2000,M,Alex,26,95,Northern Ireland
2000,M,Oliver,26,95,Northern Ireland
2000,M,Simon,26,95,Northern Ireland
2000,M,Daire,25,98,Northern Ireland
2000,M,Morgan,25,98,Northern Ireland
2000,M,Sam,25,98,Northern Ireland
2000,M,Gareth,24,101,Northern Ireland
2000,M,Gary,24,101,Northern Ireland
2000,M,Jay,24,101,Northern Ireland
2000,M,Calum,23,104,Northern Ireland
2000,M,Caoimhin,23,104,Northern Ireland
2000,M,Nicholas,23,104,Northern Ireland
2000,M,Gerard,22,107,Northern Ireland
2000,M,Jude,22,107,Northern Ireland
2000,M,Max,22,107,Northern Ireland
2000,M,Micheal,22,107,Northern Ireland
2000,M,Pearse,22,107,Northern Ireland
2000,M,Tom,21,112,Northern Ireland
2000,M,Aodhan,20,113,Northern Ireland
2000,M,Cian,20,113,Northern Ireland
2000,M,Conal,20,113,Northern Ireland
2000,M,Ewan,20,113,Northern Ireland
2000,M,Leon,20,113,Northern Ireland
2000,M,Louis,20,113,Northern Ireland
2000,M,Taylor,20,113,Northern Ireland
2000,M,Marcus,19,120,Northern Ireland
2000,M,Robbie,19,120,Northern Ireland
2000,M,Charlie,17,122,Northern Ireland
2000,M,Gavin,17,122,Northern Ireland
2000,M,Richard,17,122,Northern Ireland
2000,M,Conan,16,125,Northern Ireland
2000,M,George,16,125,Northern Ireland
2000,M,Glenn,16,125,Northern Ireland
2000,M,Henry,16,125,Northern Ireland
2000,M,Caleb,15,129,Northern Ireland
2000,M,Eamon,15,129,Northern Ireland
2000,M,Edward,15,129,Northern Ireland
2000,M,Lorcan,15,129,Northern Ireland
2000,M,Colm,14,133,Northern Ireland
2000,M,Isaac,14,133,Northern Ireland
2000,M,Kieran,14,133,Northern Ireland
2000,M,Alan,13,136,Northern Ireland
2000,M,Bailey,13,136,Northern Ireland
2000,M,Karl,13,136,Northern Ireland
2000,M,Shay,13,136,Northern Ireland
2000,M,Barry,12,140,Northern Ireland
2000,M,Carl,12,140,Northern Ireland
2000,M,Emmett,12,140,Northern Ireland
2000,M,Justin,12,140,Northern Ireland
2000,M,Seamus,12,140,Northern Ireland
2000,M,Travis,12,140,Northern Ireland
2000,M,Zak,12,140,Northern Ireland
2000,M,Diarmuid,11,147,Northern Ireland
2000,M,Eunan,11,147,Northern Ireland
2000,M,Evan,11,147,Northern Ireland
2000,M,Keelan,11,147,Northern Ireland
2000,M,Tomas,11,147,Northern Ireland
2000,M,Caelan,10,152,Northern Ireland
2000,M,Calvin,10,152,Northern Ireland
2000,M,Donal,10,152,Northern Ireland
2000,M,Eamonn,10,152,Northern Ireland
2000,M,Emmet,10,152,Northern Ireland
2000,M,Enda,10,152,Northern Ireland
2000,M,Euan,10,152,Northern Ireland
2000,M,Fintan,10,152,Northern Ireland
2000,M,Ian,10,152,Northern Ireland
2000,M,Kane,10,152,Northern Ireland
2000,M,Kurtis,10,152,Northern Ireland
2000,M,Rian,10,152,Northern Ireland
2000,M,Zach,10,152,Northern Ireland
2000,M,Cahir,9,165,Northern Ireland
2000,M,Christian,9,165,Northern Ireland
2000,M,Cole,9,165,Northern Ireland
2000,M,Colin,9,165,Northern Ireland
2000,M,Danny,9,165,Northern Ireland
2000,M,Darryl,9,165,Northern Ireland
2000,M,Dermot,9,165,Northern Ireland
2000,M,Dillon,9,165,Northern Ireland
2000,M,Francis,9,165,Northern Ireland
2000,M,Lucas,9,165,Northern Ireland
2000,M,Neil,9,165,Northern Ireland
2000,M,Adrian,8,176,Northern Ireland
2000,M,Cain,8,176,Northern Ireland
2000,M,Dara,8,176,Northern Ireland
2000,M,Finn,8,176,Northern Ireland
2000,M,Fionn,8,176,Northern Ireland
2000,M,Hugh,8,176,Northern Ireland
2000,M,Jonathon,8,176,Northern Ireland
2000,M,Kai,8,176,Northern Ireland
2000,M,Pierce,8,176,Northern Ireland
2000,M,Raymond,8,176,Northern Ireland
2000,M,Stefan,8,176,Northern Ireland
2000,M,Tristan,8,176,Northern Ireland
2000,M,Troy,8,176,Northern Ireland
2000,M,Anton,7,189,Northern Ireland
2000,M,Brooklyn,7,189,Northern Ireland
2000,M,Bryan,7,189,Northern Ireland
2000,M,Carter,7,189,Northern Ireland
2000,M,Cillian,7,189,Northern Ireland
2000,M,Dale,7,189,Northern Ireland
2000,M,Dion,7,189,Northern Ireland
2000,M,Eugene,7,189,Northern Ireland
2000,M,Glen,7,189,Northern Ireland
2000,M,Jonah,7,189,Northern Ireland
2000,M,Keith,7,189,Northern Ireland
2000,M,Leo,7,189,Northern Ireland
2000,M,Phillip,7,189,Northern Ireland
2000,M,Pol,7,189,Northern Ireland
2000,M,Shaun,7,189,Northern Ireland
2000,M,Stewart,7,189,Northern Ireland
2000,M,Zachary,7,189,Northern Ireland
2000,M,Angus,6,206,Northern Ireland
2000,M,Brett,6,206,Northern Ireland
2000,M,Cahal,6,206,Northern Ireland
2000,M,Cody,6,206,Northern Ireland
2000,M,Conleth,6,206,Northern Ireland
2000,M,Cory,6,206,Northern Ireland
2000,M,Daragh,6,206,Northern Ireland
2000,M,Dawson,6,206,Northern Ireland
2000,M,Dominic,6,206,Northern Ireland
2000,M,Drew,6,206,Northern Ireland
2000,M,Gregory,6,206,Northern Ireland
2000,M,Johnathan,6,206,Northern Ireland
2000,M,Kian,6,206,Northern Ireland
2000,M,Kirk,6,206,Northern Ireland
2000,M,Macauley,6,206,Northern Ireland
2000,M,Mitchell,6,206,Northern Ireland
2000,M,Noel,6,206,Northern Ireland
2000,M,Tommy,6,206,Northern Ireland
2000,M,Bailie,5,224,Northern Ireland
